"","x_Glc","reaction","phi","rel_phi","mu","mu_norm","opt_phi_nonzero","convergence","f.tC","f.ATPS","f.EAA","f.ENT","f.RNAp","f.DNAp","f.r","v.tC","v.ATPS","v.EAA","v.ENT","v.RNAp","v.DNAp","v.r","p.tC","p.ATPS","p.EAA","p.ENT","p.RNAp","p.DNAp","p.r","c.x_C","c.x_W","c.C","c.AA","c.NT","c.ATP","c.rRNA","c.DNA","c.p","shape"
"133",1,"EAA",0.27,1.11226485539288,0.932097359244631,0.985520251453818,TRUE,4,1.18442134496532,0.36884269020474,0.590032810352918,0.267222046199987,0.203666768008941,0.0369515537592232,0.479113573218496,280.414986000288,87.324513569197,139.691878197001,63.2655487531186,48.2186631832638,8.74838120245532,113.431446079306,9.07224954706815,10.2700126285139,32.8576088098608,2.81565946752665,13.1575616594063,1.79039645894698,51.7313590261752,1,1e-05,26.7451645988884,21.9689758709841,6.75734600568304,15.7166121630227,51.7313590742711,9.38569465484269,121.694847597498,19
"134",1,"EAA",0.28,1.15345985003707,0.921741193237324,0.974570524768733,TRUE,4,1.18501019610417,0.370020392185108,0.601730511292424,0.267685270400554,0.202697727993408,0.0376206351792442,0.484209318749849,277.437268887484,86.6300116049704,140.87850906944,62.67108129997,47.4560507994531,8.80782824675751,113.364181511244,8.97591164047744,10.5881117649978,34.4369663971717,2.88207821842103,12.8343391071089,1.78653700547751,51.4852228288075,1,1e-05,23.5714339203819,23.8517898915229,6.95119443588728,15.5955505468423,51.4852229103255,9.55564133552804,122.989166962462,19
"135",1,"EAA",0.29,1.19465484468125,0.909425650748711,0.961549120502547,TRUE,4,1.18534970920402,0.370699419360132,0.612220901323974,0.267347612430573,0.201390820298666,0.0380515795351989,0.488723347915618,273.808807387046,85.6293844136744,141.419425463483,61.7557252083401,46.5200943624526,8.7896909501269,112.892217373419,8.85852023899268,10.8987969040733,35.9993618305423,2.9444475172274,12.5087465384684,1.77258909972271,51.1532682415403,1,1e-05,20.8592325832443,25.6376925390212,7.08792399956367,15.4610508288869,51.1532683558613,9.66510120194052,124.135730370567,19
"136",1,"EAA",0.3,1.23584983932543,0.895580930993602,0.946910894614407,TRUE,4,1.18548249570359,0.370964992117623,0.621647204339418,0.266360746022083,0.199809566666831,0.0382941038364293,0.492767433156133,269.670661363425,84.3862099437107,141.410787031014,60.5910916452623,45.4521919851748,8.71104916801034,112.093531603522,8.72463904411081,11.2035566237868,37.5488782058826,3.00329015817871,12.1801608769975,1.75077332312832,50.7516297895733,1,1e-05,18.544022738299,27.3230142145617,7.17729718178093,15.3144054456456,50.7516299333751,9.72670237445305,125.162928021658,19
"137",1,"EAA",0.31,1.27704483396961,0.880543990652081,0.931012116359652,TRUE,4,1.18544333337598,0.370886667327863,0.630158552593142,0.264846669379685,0.19800086809249,0.03838835905412,0.496424234773268,265.13409087955,82.9518346366459,140.940110967552,59.235122364291,44.2845125338553,8.58587027452933,111.029337692889,8.57786764610308,11.5029643403778,39.0884439793313,3.05881677492949,11.8485475505506,1.72289508887866,50.2922202522391,1,1e-05,16.5651465074668,28.914893542632,7.22819032720106,15.1571502219126,50.2922204954924,9.75064319974647,126.09175563241,19
"138",1,"EAA",0.32,1.31823982861379,0.86457475906587,0.914127612855512,TRUE,4,1.1852592682856,0.370518536218721,0.637897548559458,0.262900067050196,0.195998619922022,0.0383655871139007,0.499751349712099,260.285292562388,81.3666074419079,140.083570316044,57.7333775805944,43.0416867374666,8.42515923179704,109.746390303626,8.42099475937137,11.796866924491,40.6197895987192,3.11100441741284,11.5141647573367,1.69037296493652,49.7836494046055,1,1e-05,14.8686909470478,30.4270254087664,7.24810844362547,14.990823831328,49.7836494601935,9.74485912693079,126.936842826873,19
"139",1,"EAA",0.33,1.35943482325797,0.847872605755066,0.896468180428814,TRUE,4,1.18495069726909,0.369901394570132,0.644993645126824,0.260593001021573,0.193827163536336,0.0382495737859086,0.502786758103752,255.190557787747,79.6618318587991,138.905600417641,56.1212153716943,41.7425485222712,8.23741451189925,108.279976158073,8.25616510489769,12.0845929075862,42.1435860678269,3.15967382570695,11.1774174705387,1.65430162035232,49.2320995614444,1,1e-05,13.4083570065573,31.876336598765,7.24313097962963,14.8168475727882,49.2320995382293,9.71539174162077,127.707836558353,19
"140",1,"EAA",0.34,1.40062981790215,0.830590625345544,0.878195688279909,TRUE,4,1.18453263298264,0.369065266899392,0.651560536162601,0.257979875567258,0.19150403712568,0.0380582575862366,0.505553710136214,249.900871894298,77.8617063101307,137.45973858817,54.4260192081895,40.4016103199134,8.02915131990096,106.656675750941,8.08502820834495,12.3651202060026,43.6596183586917,3.20455078665058,10.8387785677211,1.61552087690373,48.6420253702836,1,1e-05,12.1452350225065,33.2807625082844,7.2180655372566,14.6364715818948,48.6420254299228,9.66679742690409,128.410642374598,19
"141",1,"EAA",0.35,1.44182481254633,0.812847096692751,0.859435194382845,TRUE,4,1.18401586944134,0.368031739142309,0.657696013819706,0.255101732158437,0.1890419918821,0.0378051412133241,0.508064523138067,244.455660926038,75.9849967857629,135.789999016295,52.6691103959544,39.0302075006125,7.80536901592872,104.896608231603,7.90885961819534,12.6371953824912,45.1669361359695,3.24530876287968,10.4987467010645,1.57467633637268,48.0166659400963,1,1e-05,11.0470536000385,34.6579484228407,7.1766681620052,14.4507690988352,48.0166659380535,9.60250586818431,129.048388877069,19
"142",1,"EAA",0.36,1.48301980719051,0.79473431134329,0.840284279947688,TRUE,4,1.1834078914695,0.366815782973337,0.663483205134039,0.251989622624371,0.186450401320218,0.037500401820919,0.510323259431108,238.885693338969,74.0463565224758,133.93238850249,50.867258997317,37.6373469483976,7.56992542812616,103.015136653197,7.72865478449605,12.8994045811785,46.6639588213311,3.28159518125924,10.1578251072609,1.53226751103109,47.3584019089444,1,1e-05,10.087247588015,36.0246339216792,7.12186014874146,14.2606464438544,47.3584019353355,9.52510206251343,129.622107895501,19
"143",1,"EAA",0.37,1.52421480183469,0.776325191920719,0.820820047137203,TRUE,4,1.18271360681298,0.365427213543015,0.668992381593982,0.248667206314025,0.183736268357115,0.0371517508407657,0.512327688128066,233.215273420267,72.0573493284559,131.916332314749,49.0338406331955,36.2303298239639,7.32582738581864,101.024154266329,7.54520002242042,13.15021904103,48.1485561485454,3.31304871017548,9.81651157466385,1.48868509498039,46.6690121927132,1,1e-05,9.24401728400565,37.3964170155554,7.05591352750067,14.0668625226809,46.6690121627071,9.4365447135545,130.131232784529,19
"144",1,"EAA",0.38,1.56540979647887,0.757678234930907,0.801104345167678,TRUE,4,1.18193587883265,0.363871757309677,0.674282875746903,0.245152707386888,0.180904906488555,0.0367650916757245,0.514070534892486,227.463880980761,70.0272185481792,129.765922621572,47.1797051378433,34.8151984006016,7.07545188105573,98.9330140988608,7.35912556114226,13.3880167643868,49.6180880383947,3.33930931774877,9.4752907799377,1.44423916247096,45.9498462386103,1,1e-05,8.49948197280166,38.7877632952388,6.98060814254251,13.8700512381637,45.949846248093,9.33833328563403,130.573915862691,19
"145",1,"EAA",0.39,1.60660479112306,0.738841160285695,0.781187629003984,TRUE,4,1.18107595397341,0.362151908669064,0.679404893476445,0.241460342452427,0.177960462471762,0.0363449758946373,0.515540487532289,221.647392167689,67.9634750457855,127.500964149179,45.3138132534551,33.3970667027143,6.82070369677956,96.7492431235827,7.17094504071934,13.6110996379129,51.0694406310247,3.36002540140741,9.13463660852049,1.39917938540265,45.201957128214,1,1e-05,7.8389474219741,40.2120987341436,6.89734563785097,13.6707429360392,45.2019574678275,9.23162387723788,130.947283833201,19
